Time [d]	target cell [K]
15.65137731	23.7663116
15.65208333	23.7690163
15.65277778	23.777483
15.65347222	23.7455616
15.65416667	23.748724
15.65486111	23.7544899
15.65555556	23.7633743
15.65625	23.7544327
15.65694444	23.7812233
15.65763889	23.7719345
15.65833333	23.7732639
15.65902778	23.7499294
15.65972222	23.7655716
15.66041667	23.7841282
15.66111111	23.7581501
15.66180556	23.7497616
15.6625	23.7512093
15.66319444	23.7724342
15.66388889	23.7518749
15.66458333	23.7708454
15.66527778	23.7473927
15.66597222	23.7495213
15.66666667	23.7748699
15.66736111	23.7745934
15.66805556	23.7575703
15.66875	23.7426739
15.66944444	23.7795677
15.67013889	23.7401752
15.67083333	23.7681465
15.67152778	23.7524128
15.67222222	23.7783813
15.67291667	23.7446136
15.67361111	23.7604561
15.67430556	23.769516
15.675	23.7759418
15.67569444	23.7650089
15.67638889	23.7491417
15.67708333	23.7686386
15.67777778	23.7658062
15.67847222	23.7696018
15.67916667	23.7611732
15.67986111	23.7591076
15.68055556	23.7725487
15.68125	23.7591076
15.68194444	23.7435513
15.68263889	23.7574387
15.68333333	23.7774773
15.68402778	23.7820835
15.68472222	23.7421284
15.68541667	23.7729092
15.68611111	23.7719231
15.68680556	23.743
15.6875	23.7746334
15.68819444	23.7665234
15.68888889	23.7691612
15.68958333	23.7762051
15.69027778	23.7734413
15.69097222	23.7664089
15.69166667	23.755167
15.69236111	23.7530212
15.69305556	23.7739124
15.69375	23.7571068
15.69444444	23.7723198
15.69513889	23.7505608
15.69583333	23.7489128
15.69652778	23.7578926
15.69722222	23.7842598
15.69791667	23.7806797
15.69861111	23.7682095
15.69930556	23.7756481
15.7	23.7431335
15.70069444	23.7602386
15.70138889	23.7564697
15.70208333	23.7654457
15.70277778	23.7820435
15.70347222	23.7433109
15.70416667	23.7703876
15.70486111	23.7782841
15.70555556	23.766901
15.70625	23.7558498
15.70694444	23.7431736
15.70763889	23.7790642
15.70833333	23.758604
15.70902778	23.743782
15.70972222	23.7682552
15.71041667	23.7455502
15.71111111	23.747242
15.71180556	23.7726688
15.7125	23.7687931
15.71319444	23.7609158
15.71388889	23.745285
15.71458333	23.7476101
15.71527778	23.7712421
15.71597222	23.7711487
15.71666667	23.7569237
15.71736111	23.7509441
15.71805556	23.7777348
15.71875	23.7444077
15.71944444	23.7694645
15.72013889	23.7480812
15.72083333	23.784071
15.72152778	23.771225
15.72222222	23.7702103
15.72291667	23.7779522
15.72361111	23.7450962
15.72430556	23.7551842
15.725	23.7769718
15.72569444	23.7424622
15.72638889	23.7710686
15.72708333	23.7807484
15.72777778	23.7552528
15.72847222	23.7821178
15.72916667	23.7519894
15.72986111	23.7579842
15.73055556	23.777317
15.73125	23.7696705
15.73194444	23.7519321
15.73263889	23.7613735
15.73333333	23.7693501
15.73402778	23.757164
15.73472222	23.7572613
15.73541667	23.7807369
15.73611111	23.7798481
15.73680556	23.7639313
15.7375	23.7674122
15.73819444	23.7704964
15.73888889	23.7557697
15.73958333	23.7433281
15.74027778	23.7501526
15.74097222	23.789381
15.74166667	23.7808685
15.74236111	23.7800446
15.74305556	23.7481842
15.74375	23.7681465
15.74444444	23.7655487
15.74513889	23.7432823
15.74583333	23.741663
15.74652778	23.7434597
15.74722222	23.7435226
15.74791667	23.768301
15.74861111	23.7560616
15.74930556	23.7787609
15.75	23.772686
15.75069444	23.7484989
15.75138889	23.7722034
15.75208333	23.7724857
15.75277778	23.7582588
15.75347222	23.755373
15.75416667	23.7583961
15.75486111	23.7449989
15.75555556	23.7791786
15.75625	23.7581272
15.75694444	23.7696991
15.75763889	23.7719975
15.75833333	23.7794933
15.75902778	23.7428112
15.75972222	23.7791443
15.76041667	23.7722034
15.76111111	23.7423115
15.76180556	23.7471962
15.7625	23.7552128
15.76319444	23.7672062
15.76388889	23.787405
15.76458333	23.7450562
15.76527778	23.7719975
15.76597222	23.74226
15.76666667	23.7686729
15.76736111	23.7579327
15.76805556	23.7787209
15.76875	23.7679558
15.76944444	23.7610474
15.77013889	23.7695332
15.77083333	23.7719345
15.77152778	23.7717686
15.77222222	23.7445107
15.77291667	23.7747726
15.77361111	23.7544956
15.77430556	23.7671947
15.775	23.742157
15.77569444	23.7550526
15.77638889	23.7688332
15.77708333	23.7483501
15.77777778	23.7671547
15.77847222	23.7679443
15.77916667	23.758316
15.77986111	23.7778606
15.78055556	23.7779121
15.78125	23.7454109
15.78194444	23.7504673
15.78263889	23.7593613
15.78333333	23.7611217
15.78402778	23.7690735
15.78472222	23.7656002
15.78541667	23.7750874
15.78611111	23.7758541
15.78680556	23.7614365
15.7875	23.7694016
15.78819444	23.7608109
15.78888889	23.762022
15.78958333	23.7598076
15.79027778	23.7526836
15.79097222	23.7567787
15.79166667	23.7555122
15.79236111	23.7791843
15.79305556	23.7794991
15.79375	23.7621078
15.79444444	23.7512779
15.79513889	23.750927
15.79583333	23.7474785
15.79652778	23.7496986
15.79722222	23.7811203
15.79791667	23.7638683
15.79861111	23.7752876
15.79930556	23.7535954
15.8	23.7631283
15.80069444	23.7622795
15.80138889	23.768856
15.80208333	23.7411232
15.80277778	23.7492352
15.80347222	23.7780094
15.80416667	23.7578468
15.80486111	23.7779007
15.80555556	23.7409687
15.80625	23.7428513
15.80694444	23.749958
15.80763889	23.7503586
15.80833333	23.7677383
15.80902778	23.7649517
15.80972222	23.7454586
15.81041667	23.7627449
15.81111111	23.7682095
15.81180556	23.7738781
15.8125	23.75667
15.81319444	23.7751446
15.81388889	23.7817173
15.81458333	23.7558956
15.81527778	23.7578411
15.81597222	23.7554264
15.81666667	23.7456474
15.81736111	23.7456417
15.81805556	23.7735634
15.81875	23.7626705
15.81944444	23.7588558
15.82013889	23.7764111
15.82083333	23.7626591
15.82152778	23.7663574
15.82222222	23.7420082
15.82291667	23.759716
15.82361111	23.7472076
15.82430556	23.745573
15.825	23.7656002
15.82569444	23.7597389
15.82638889	23.7662258
15.82708333	23.775013
15.82777778	23.7643681
15.82847222	23.78092
15.82916667	23.7669067
15.82986111	23.7448616
15.83055556	23.7744961
15.83125	23.7781925
15.83194444	23.784586
15.83263889	23.7716827
15.83333333	23.7768745
15.83402778	23.7696247
15.83472222	23.7474842
15.83541667	23.7465019
15.83611111	23.7767601
15.83680556	23.7576504
15.8375	23.7629509
15.83819444	23.7803135
15.83888889	23.7451992
15.83958333	23.7615395
15.84027778	23.7513409
15.84097222	23.7518044
15.84166667	23.7681293
15.84236111	23.7461414
15.84305556	23.7757626
15.84375	23.7446308
15.84444444	23.7526264
15.84513889	23.7496643
15.84583333	23.7674408
15.84652778	23.7669296
15.84722222	23.765543
15.84791667	23.7744446
15.84861111	23.7529869
15.84930556	23.747839
15.85	23.7842999
15.85069444	23.7769375
15.85138889	23.7601871
15.85208333	23.7510929
15.85277778	23.7495098
15.85347222	23.7745705
15.85416667	23.7730808
15.85486111	23.7740498
15.85555556	23.7455444
15.85625	23.749527
15.85694444	23.7772427
15.85763889	23.7789955
15.85833333	23.7638626
15.85902778	23.7915726
15.85972222	23.747036
15.86041667	23.742054
15.86111111	23.7817574
15.86180556	23.7460251
15.8625	23.7550068
15.86319444	23.7426453
15.86388889	23.7550583
15.86458333	23.7440395
15.86527778	23.7499294
15.86597222	23.760725
15.86666667	23.7722778
15.86736111	23.749321
15.86805556	23.7744961
15.86875	23.7669182
15.86944444	23.7500439
15.87013889	23.7672577
15.87083333	23.7787037
15.87152778	23.7550011
15.87222222	23.7969608
15.87291667	23.7747383
15.87361111	23.7504616
15.87430556	23.7459621
15.875	23.7521152
15.87569444	23.7755165
15.87638889	23.7724514
15.87708333	23.7567902
15.87777778	23.7478905
15.8784838	23.7484932
15.87917824	23.7775002
15.87987269	23.7488441
15.88056713	23.7768631
15.88126157	23.7508183
15.88195602	23.7534351
15.88265046	23.7649231
15.88334491	23.7484417
15.88403935	23.748127
15.8847338	23.7782497
15.88542824	23.7491646
15.88612269	23.7526493
15.88681713	23.7730923
15.88751157	23.7708511
15.88820602	23.7590446
15.88890046	23.7680359
15.88959491	23.7527523
15.89028935	23.7743702
15.8909838	23.7676754
15.89167824	23.7489185
15.89237269	23.7423344
15.89306713	23.7713451
15.89376157	23.7585583
15.89445602	23.7687588
15.89515046	23.7443047
15.89584491	23.7452679
15.89653935	23.7770233
15.8972338	23.7450104
15.89792824	23.7687187
15.89862269	23.7506237
15.89931713	23.7668724
15.90001157	23.7439365
15.90070602	23.7541409
15.90140046	23.7450104
15.90209491	23.7561359
15.90278935	23.7556095
15.9034838	23.7613392
15.90417824	23.7522812
15.90487269	23.76474
15.90556713	23.7781067
15.90626157	23.7478733
15.90695602	23.7703991
15.90765046	23.7750816
15.90834491	23.7743015
15.90903935	23.7756996
15.9097338	23.7680073
15.91042824	23.7484417
15.91112269	23.7421799
15.91181713	23.759676
15.91251157	23.7637253
15.91320602	23.7831135
15.91390046	23.7680874
15.91459491	23.7560959
15.91528935	23.7416801
15.9159838	23.7694187
15.91667824	23.7774601
15.91737269	23.7565384
15.91806713	23.7479553
15.91876157	23.7765884
15.91945602	23.7443962
15.92015046	23.7601757
15.92084491	23.7691498
15.92153935	23.7539387
15.9222338	23.7434368
15.92292824	23.7465534
15.92362269	23.769556
15.92431713	23.7774544
15.92501157	23.7433739
15.92570602	23.7488213
15.92640046	23.7694817
15.92709491	23.7689075
15.92778935	23.7438049
15.9284838	23.7426796
15.92917824	23.7786064
15.92987269	23.7445564
15.93056713	23.7927475
15.93126157	23.7658806
15.93195602	23.7564297
15.93265046	23.7853146
15.93334491	23.7470303
15.93403935	23.77244
15.9347338	23.7453423
15.93542824	23.7672176
15.93612269	23.7525387
15.93681713	23.7683754
15.93751157	23.7530727
15.93820602	23.7562523
15.93890046	23.7643509
15.93959491	23.7481155
15.94028935	23.7688046
15.9409838	23.7524357
15.94167824	23.7503185
15.94237269	23.7826672
15.94306713	23.7735348
15.94376157	23.7792358
15.94445602	23.7416
15.94515046	23.7441311
15.94584491	23.7725544
15.94653935	23.7803364
15.9472338	23.7905197
15.94792824	23.7459793
15.94862269	23.7430763
15.94931713	23.7448139
15.95001157	23.75807
15.95070602	23.749527
15.95140046	23.7791615
15.95209491	23.785778
15.95278935	23.7710056
15.9534838	23.7677383
15.95417824	23.780817
15.95487269	23.7733898
15.95556713	23.7703018
15.95626157	23.7647057
15.95695602	23.7690449
15.95765046	23.7628193
15.95834491	23.751358
15.95903935	23.7533951
15.9597338	23.7792301
15.96042824	23.7685356
15.96112269	23.7746582
15.96181713	23.7567902
15.96251157	23.7571011
15.96320602	23.7780895
15.96390046	23.7515984
15.96459491	23.7438164
15.96528935	23.7806454
15.9659838	23.7520065
15.96667824	23.7452393
15.96737269	23.744442
15.96806713	23.7409801
15.96876157	23.7710743
15.96945602	23.7794361
15.97015046	23.7655659
15.97084491	23.7593842
15.97153935	23.7709026
15.9722338	23.7720604
15.97292824	23.7550182
15.97362269	23.770628
15.97431713	23.7523842
15.97501157	23.7435055
15.97570602	23.766243
15.97640046	23.7791786
15.97709491	23.7429543
15.97778935	23.7595043
15.9784838	23.7466393
15.97917824	23.761631
15.97987269	23.7730007
15.98056713	23.784832
15.98126157	23.7754765
15.98195602	23.7820206
15.98265046	23.7536068
15.98334491	23.7737808
15.98403935	23.7696304
15.9847338	23.7738667
15.98542824	23.7459335
15.98612269	23.7641945
15.98681713	23.7766685
15.98751157	23.7772255
15.98820602	23.7463017
15.98890046	23.7646656
15.98959491	23.7765141
15.99028935	23.7826958
15.9909838	23.7970238
15.99167824	23.7500496
15.99237269	23.7510128
15.99306713	23.7771835
15.99376157	23.7516384
15.99445602	23.759182
15.99515046	23.7755337
15.99584491	23.7487984
15.99653935	23.7604561
15.9972338	23.7713394
15.99792824	23.7398262
15.99862269	23.7651634
15.99931713	23.7660007
16.00002315	23.775774
16.00071759	23.7779293
16.00141204	23.7430477
16.00210648	23.7733727
16.00280093	23.7400379
16.00349537	23.7630711
16.00418981	23.7548065
16.00488426	23.7430286
16.0055787	23.7592754
16.00627315	23.7499924
16.00696759	23.7586269
16.00766204	23.7673492
16.00835648	23.7808857
16.00905093	23.7639942
16.00974537	23.7457104
16.01043981	23.7463188
16.01113426	23.7448959
16.0118287	23.7572498
16.01252315	23.7677097
16.01321759	23.7760963
16.01391204	23.7497444
16.01460648	23.7466812
16.01530093	23.7740498
16.01599537	23.7769833
16.01668981	23.7460785
16.01738426	23.766058
16.0180787	23.7720432
16.01877315	23.753933
16.01946759	23.7678413
16.02016204	23.7438393
16.02085648	23.7631683
16.02155093	23.7471333
16.02224537	23.7684784
16.02293981	23.7503014
16.02363426	23.7568932
16.0243287	23.7477245
16.02502315	23.7472649
16.02571759	23.7791901
16.02641204	23.7831764
16.02710648	23.7572613
16.02780093	23.7737293
16.02849537	23.7422199
16.02918981	23.7741013
16.02988426	23.7668152
16.0305787	23.7705021
16.03127315	23.7424545
16.03196759	23.7467041
16.03266204	23.7639256
16.03335648	23.7462444
16.03405093	23.7567043
16.03474537	23.7784157
16.03543981	23.7782154
16.03613426	23.7458763
16.0368287	23.779047
16.03752315	23.7736435
16.03821759	23.7809486
16.03891204	23.7714939
16.03960648	23.7427597
16.04030093	23.7691727
16.04099537	23.7567444
16.04168981	23.7454987
16.04238426	23.7428856
16.0430787	23.7661266
16.04377315	23.7734241
16.04446759	23.7783642
16.04516204	23.761631
16.04585648	23.7756424
16.04655093	23.7786522
16.04724537	23.7620506
16.04793981	23.7511215
16.04863426	23.7467556
16.0493287	23.7601299
16.05002315	23.7539387
16.05071759	23.7567501
16.05141204	23.7726002
16.05210648	23.7892838
16.05280093	23.7583103
16.05349537	23.7533321
16.05418981	23.7647972
16.05488426	23.7585926
16.0555787	23.7801361
16.05627315	23.743391
16.05696759	23.7809372
16.05766204	23.7462616
16.05835648	23.7575016
16.05905093	23.7423
16.05974537	23.7794418
16.06043981	23.75037
16.06113426	23.7482872
16.0618287	23.7626934
16.06252315	23.7687016
16.06321759	23.7501125
16.06391204	23.7655373
16.06460648	23.7719002
16.06530093	23.7759247
16.06599537	23.7421284
16.06668981	23.7474499
16.06738426	23.7722263
16.0680787	23.7663631
16.06877315	23.7447109
16.06946759	23.7496872
16.07016204	23.7697048
16.07085648	23.7523441
16.07155093	23.7666321
16.07224537	23.7507439
16.07293981	23.7783928
16.07363426	23.7583961
16.0743287	23.7711086
16.07502315	23.7549953
16.07571759	23.7573471
16.07641204	23.7596588
16.07710648	23.74963
16.07780093	23.7683468
16.07849537	23.7935257
16.07918981	23.7748928
16.07988426	23.776823
16.0805787	23.7448025
16.08127315	23.7457676
16.08196759	23.7534008
16.08266204	23.7443504
16.08335648	23.7453938
16.08405093	23.7742786
16.08474537	23.7445679
16.08543981	23.7414513
16.08613426	23.7662258
16.0868287	23.7711487
16.08752315	23.7694073
16.08821759	23.7799282
16.08891204	23.7542267
16.08960648	23.7704163
16.09030093	23.7702332
16.09099537	23.7488613
16.09168981	23.7526722
16.09238426	23.762291
16.0930787	23.7814293
16.09377315	23.7501068
16.09446759	23.7675381
16.09516204	23.7657547
16.09585648	23.7605476
16.09655093	23.7536182
16.09724537	23.7650661
16.09793981	23.7689934
16.09863426	23.7695503
16.0993287	23.7690735
16.10002315	23.7788353
16.10071759	23.7531128
16.10141204	23.7641144
16.10210648	23.7810459
16.10280093	23.7694702
16.10349537	23.7728119
16.10420139	23.7541809
16.10489583	23.7846889
16.10559028	23.7501926
16.10628472	23.7441883
16.10697917	23.744976
16.10767361	23.7537727
16.10836806	23.7789841
16.1090625	23.7788525
16.10975694	23.7462387
16.11045139	23.7459965
16.11114583	23.7651234
16.11184028	23.7432194
16.11253472	23.7687531
16.11322917	23.7459908
16.11392361	23.7745132
16.11461806	23.7778721
16.1153125	23.7652969
16.11600694	23.7496185
16.11670139	23.7658062
16.11739583	23.7691669
16.11809028	23.7577839
16.11878472	23.7692356
16.11947917	23.7765884
16.12017361	23.7443905
16.12086806	23.7466106
16.1215625	23.7620335
16.12225694	23.7423515
16.12295139	23.769722
16.12364583	23.776228
16.12434028	23.7427311
16.12503472	23.7593613
16.12572917	23.7662773
16.12642361	23.7576332
16.12711806	23.7453594
16.1278125	23.7423229
16.12850694	23.7600613
16.12920139	23.7654057
16.12989583	23.7542839
16.13059028	23.7522869
16.13128472	23.773035
16.13197917	23.7736607
16.13267361	23.7690678
16.13336806	23.7527866
16.1340625	23.7697563
16.13475694	23.7680702
16.13545139	23.7485638
16.13614583	23.7626247
16.13684028	23.7675495
16.13753472	23.7419453
16.13822917	23.7434196
16.13892361	23.766243
16.13961806	23.7404461
16.1403125	23.7525692
16.14100694	23.7471104
16.14170139	23.7411404
16.14239583	23.7841511
16.14309028	23.7678928
16.14378472	23.7692299
16.14447917	23.7550926
16.14517361	23.7869759
16.14586806	23.7785244
16.1465625	23.7537384
16.14725694	23.7818546
16.14795139	23.7439079
16.14864583	23.778347
16.14934028	23.7749557
16.15003472	23.7712421
16.15072917	23.7761135
16.15142361	23.7443104
16.15211806	23.7439137
16.1528125	23.751318
16.15350694	23.7617474
16.15420139	23.7696133
16.15489583	23.7620792
16.15559028	23.7710743
16.15628472	23.7436619
16.15697917	23.7572498
16.15767361	23.7662601
16.15836806	23.7427197
16.1590625	23.7567902
16.15975694	23.7737694
16.16045139	23.7558098
16.16114583	23.7425365
16.16184028	23.781723
16.16253472	23.7541924
16.16322917	23.766695
16.16392361	23.744833
16.16461806	23.7871017
16.1653125	23.7690449
16.16600694	23.7402
16.16670139	23.7674465
16.16739583	23.758276
16.16809028	23.7480698
16.16878472	23.7802219
16.16947917	23.7697163
16.17017361	23.7457962
16.17086806	23.7701283
16.1715625	23.7802849
16.17225694	23.7700882
16.17295139	23.7777004
16.17364583	23.7730694
16.17434028	23.7528553
16.17503472	23.7787323
16.17572917	23.7788181
16.17642361	23.743145
16.17711806	23.749033
16.1778125	23.7470875
16.17850694	23.7442932
16.17920139	23.7753677
16.17989583	23.7506409
16.18059028	23.7745304
16.18128472	23.7839851
16.18197917	23.7698822
16.18267361	23.7447853
16.18336806	23.7766113
16.1840625	23.760788
16.18475694	23.7617531
16.18545139	23.7484875
16.18614583	23.7656403
16.18684028	23.7552757
16.18753472	23.7592392
16.18822917	23.7705078
16.18892361	23.769022
16.18961806	23.7724514
16.1903125	23.7450504
16.19100694	23.782198
16.19170139	23.7426224
16.19239583	23.7465935
16.19309028	23.7480011
16.19378472	23.7503757
16.19447917	23.7444649
16.19517361	23.7713337
16.19586806	23.7705765
16.1965625	23.7595615
16.19725694	23.7482529
16.19795139	23.7758827
16.19864583	23.7557755
16.19934028	23.7771778
16.20003472	23.7879715
16.20072917	23.7780151
16.20142361	23.7771206
16.20211806	23.7589703
16.2028125	23.7691269
16.20350694	23.7577324
16.20420139	23.7692299
16.20489583	23.7711315
16.20559028	23.7426853
16.20628472	23.7482014
16.20697917	23.775959
16.20767361	23.7582932
16.20836806	23.7740097
16.2090625	23.7510471
16.20975694	23.7563095
16.21045139	23.751255
16.21114583	23.7648544
16.21184028	23.7698307
16.21253472	23.763628
16.21322917	23.7492065
16.21392361	23.7444878
16.21461806	23.7638054
16.2153125	23.7672977
16.21600694	23.7803936
16.21670139	23.7840881
16.21739583	23.7694016
16.21809028	23.75247
16.21878472	23.7837105
16.21947917	23.7441483
16.22017361	23.7770519
16.22086806	23.7520409
16.2215625	23.7609844
16.22225694	23.7611504
16.22295139	23.747282
16.22364583	23.7815323
16.22434028	23.7726402
16.22503472	23.7516155
16.22572917	23.7643566
16.22642361	23.7438278
16.22711806	23.7559242
16.2278125	23.7740726
16.22850694	23.7435684
16.22920139	23.7666435
16.22989583	23.7623653
16.23059028	23.7718086
16.23128472	23.7470589
16.23197917	23.7654171
16.23267361	23.7719173
16.23336806	23.7684269
16.2340625	23.7653828
16.23475694	23.7525272
16.23545139	23.7461472
16.23614583	23.762022
16.23684028	23.7518921
16.23753472	23.7586098
16.23822917	23.7560902
16.23892361	23.774147
16.23961806	23.7473183
16.2403125	23.7395611
16.24100694	23.7661495
16.24170139	23.7451649
16.24239583	23.77841
16.24309028	23.7651005
16.24378472	23.7806225
16.24447917	23.7708168
16.24517361	23.7625141
16.24586806	23.7592983
16.2465625	23.7440796
16.24725694	23.7665691
16.24795139	23.7867737
16.24864583	23.7634907
16.24934028	23.7583046
16.25003472	23.7796021
16.25072917	23.7697735
16.25142361	23.7672176
16.25211806	23.777729
16.2528125	23.7613506
16.25350694	23.75037
16.25420139	23.7502098
16.25489583	23.761385
16.25559028	23.7666435
16.25628472	23.8034401
16.25697917	23.7713337
16.25767361	23.7579327
16.25836806	23.7492237
16.25907407	23.7738209
16.25976852	23.7562809
16.26046296	23.7619247
16.26115741	23.7464161
16.26185185	23.7817345
16.2625463	23.773695
16.26324074	23.7667751
16.26393519	23.7466564
16.26462963	23.7645798
16.26532407	23.7462616
16.26601852	23.777483
16.26671296	23.7524986
16.26740741	23.745636
16.26810185	23.7658291
16.2687963	23.7535439
16.26949074	23.76017
16.27018519	23.7429428
16.27087963	23.7563095
16.27157407	23.7649975
16.27226852	23.77425
16.27296296	23.7839451
16.27365741	23.7427254
16.27435185	23.7669868
16.2750463	23.7434654
16.27574074	23.7806797
16.27643519	23.7734013
16.27712963	23.7731037
16.27782407	23.7601414
16.27851852	23.7589989
16.27921296	23.7747784
16.27990741	23.7651234
16.28060185	23.7473869
16.2812963	23.7663746
16.28199074	23.7495899
16.28268519	23.781086
16.28337963	23.7643223
16.28407407	23.7727375
16.28476852	23.7583103
16.28546296	23.7447166
16.28615741	23.7579498
16.28685185	23.7717915
16.2875463	23.7507153
16.28824074	23.7832413
16.28893519	23.7708511
16.28962963	23.7569866
16.29032407	23.7605991
16.29101852	23.7546558
16.29171296	23.7473755
16.29240741	23.7706795
16.29310185	23.7790985
16.2937963	23.7499981
16.29449074	23.7800026
16.29518519	23.7432537
16.29587963	23.7705307
16.29657407	23.7679043
16.29726852	23.7566414
16.29796296	23.7713165
16.29865741	23.7467327
16.29935185	23.7791214
16.3000463	23.7747726
16.30074074	23.7440739
16.30143519	23.7658691
16.30212963	23.750618
16.30282407	23.7458878
16.30351852	23.7724857
16.30421296	23.7695847
16.30490741	23.7567043
16.30560185	23.7497616
16.3062963	23.7656517
16.30699074	23.7727203
16.30768519	23.7718372
16.30837963	23.748373
16.30907407	23.7618275
16.30976852	23.7553101
16.31046296	23.7417831
16.31115741	23.767395
16.31185185	23.7577095
16.3125463	23.762825
16.31324074	23.7696362
16.31393519	23.7646198
16.31462963	23.7694187
16.31532407	23.7739468
16.31601852	23.7942352
16.31671296	23.7496529
16.31740741	23.7507668
16.31810185	23.759016
16.3187963	23.7741585
16.31949074	23.7676525
16.32018519	23.7473412
16.32087963	23.7461357
16.32157407	23.7668209
16.32226852	23.7726917
16.32296296	23.7409172
16.32365741	23.7595444
16.32435185	23.7421341
16.3250463	23.769722
16.32574074	23.7438965
16.32643519	23.7733669
16.32712963	23.7648087
16.32782407	23.7471333
16.32851852	23.769022
16.32921296	23.750967
16.32990741	23.775425
16.33060185	23.7477188
16.3312963	23.7581787
16.33199074	23.7442989
16.33268519	23.7646828
16.33337963	23.7447338
16.33407407	23.7923698
16.33476852	23.7638626
16.33546296	23.7899876
16.33615741	23.750021
16.33685185	23.7475815
16.3375463	23.7556896
16.33824074	23.7498417
16.33893519	23.7829533
16.33962963	23.745985
16.34032407	23.7637825
16.34101852	23.7699108
16.34171296	23.7777119
16.34240741	23.7815857
16.34310185	23.7498894
16.3437963	23.750824
16.34449074	23.7765198
16.34518519	23.7743931
16.34587963	23.75037
16.34657407	23.7565384
16.34726852	23.7704506
16.34796296	23.7477646
16.34865741	23.7422657
16.34935185	23.7846661
16.3500463	23.749958
16.35074074	23.7728806
16.35143519	23.760107
16.35212963	23.7442417
16.35282407	23.766964
16.35351852	23.7534466
16.35421296	23.7529182
16.35490741	23.752018
16.35560185	23.7788124
16.3562963	23.7636395
16.35699074	23.7697163
16.35768519	23.7479668
16.35837963	23.7731094
16.35907407	23.7559528
16.35976852	23.7729778
16.36046296	23.7448196
16.36115741	23.7474384
16.36185185	23.7582245
16.3625463	23.7471905
16.36324074	23.7665806
16.36393519	23.7559586
16.36462963	23.7563324
16.36532407	23.7710457
16.36601852	23.7505665
16.36671296	23.7425938
16.36740741	23.7706223
16.36810185	23.7819977
16.3687963	23.7599449
16.36949074	23.7729263
16.37018519	23.747467
16.37087963	23.7774715
16.37157407	23.78158
16.37226852	23.7556667
16.37296296	23.7473354
16.37365741	23.744545
16.37435185	23.7807541
16.3750463	23.76334
16.37574074	23.7438107
16.37643519	23.7679672
16.37712963	23.7458591
16.37782407	23.7619019
16.37851852	23.7729092
16.37921296	23.7488155
16.37990741	23.77841
16.38060185	23.7763367
16.3812963	23.7632942
16.38199074	23.746933
16.38268519	23.7418804
16.38337963	23.7743816
16.38407407	23.7535324
16.38476852	23.7735462
16.38546296	23.7591476
16.38615741	23.7739239
16.38685185	23.7715168
16.3875463	23.7668839
16.38824074	23.779007
16.38893519	23.7579212
16.38962963	23.7772713
16.39032407	23.777626
16.39101852	23.7690849
16.39171296	23.7478733
16.39240741	23.745245
16.39310185	23.7663631
16.3937963	23.7811546
16.39449074	23.7888355
16.39518519	23.7864361
16.39587963	23.772377
16.39657407	23.7743244
16.39726852	23.7678185
16.39796296	23.7752075
16.39865741	23.767601
16.39935185	23.7846203
16.4000463	23.7787724
16.40074074	23.7589245
16.40143519	23.790863
16.40212963	23.7790985
16.40282407	23.7853947
16.40351852	23.7776718
16.40421296	23.7865677
16.40490741	23.7637939
16.40560185	23.75807
16.4062963	23.8004284
16.40699074	23.7752419
16.40768519	23.7877598
16.40837963	23.7965889
16.40907407	23.7625027
16.40976852	23.7848148
16.41046296	23.7641888
16.41115741	23.755167
16.41185185	23.7548695
16.4125463	23.754324
16.41324074	23.7961082
16.41393519	23.7886925
16.41462963	23.7567959
16.41532407	23.7593212
16.41601852	23.7709026
16.41671296	23.7644768
16.41740741	23.7632484
16.41810185	23.7552528
16.4187963	23.7865047
16.41950231	23.7726231
16.42019676	23.7642746
16.4208912	23.7535839
16.42158565	23.758007
16.42228009	23.7582817
16.42297454	23.7790813
16.42366898	23.7649059
16.42436343	23.7926102
16.42505787	23.7595043
16.42575231	23.7678699
16.42644676	23.7777462
16.4271412	23.7659836
16.42783565	23.7539749
16.42853009	23.7739296
16.42922454	23.755167
16.42991898	23.7589474
16.43061343	23.7848778
16.43130787	23.7605133
16.43200231	23.7735519
16.43269676	23.7547836
16.4333912	23.7603359
16.43408565	23.7867565
16.43478009	23.7738895
16.43547454	23.7889729
16.43616898	23.783762
16.43686343	23.7880859
16.43755787	23.7632885
16.43825231	23.7589931
16.43894676	23.7857895
16.4396412	23.7570324
16.44033565	23.7861671
16.44103009	23.7882633
16.44172454	23.7823982
16.44241898	23.7726974
16.44311343	23.7675438
16.44380787	23.7727032
16.44450231	23.7922039
16.44519676	23.7708855
16.4458912	23.7852745
16.44658565	23.7883778
16.44728009	23.7577553
16.44797454	23.77742
16.44866898	23.7744102
16.44936343	23.7797451
16.45005787	23.764677
16.45075231	23.7761478
16.45144676	23.7873478
16.4521412	23.782198
16.45283565	23.7562809
16.45353009	23.7739353
16.45422454	23.7738266
16.45491898	23.7562523
16.45561343	23.7548237
16.45630787	23.781889
16.45700231	23.7866592
16.45769676	23.7547379
16.4583912	23.7876167
16.45908565	23.7808685
16.45978009	23.7921238
16.46047454	23.7840824
16.46116898	23.7865562
16.46186343	23.7893295
16.46255787	23.7521553
16.46325231	23.7878628
16.46394676	23.7613678
16.4646412	23.7599678
16.46533565	23.7851887
16.46603009	23.7811089
16.46672454	23.7497215
16.46741898	23.775877
16.46811343	23.7657146
16.46880787	23.7545929
16.46950231	23.7818546
16.47019676	23.780777
16.4708912	23.7592869
