run num,date,starttime ,,starttime ,start time,endtime ,duration,Acc power,exp. target,HD-Target ,Beam Pol,K1.8D1,K1.8mom,ESS,"CM
(1/2)",beam,Trig,1st trig Req,1st trig Acc,Solenoid,Ushiwaka,FT,SYIM,TM,beam,kaon,pion,MomS+,MomS-,MS+,MS-,IF-H +,IF-H-,IF-V +,IF-V-,DEF,Comment,Log Note,k- purity,"K- on target 
(DEF)","K- on target
(DEF*0.7)","Integrated K- on target
(DEF*0.7)",integrated time,kW*week,integrated kW*week,"true K
/spill","true pi
/spill",K/pi
716,,,,,2018/2/20 11:36,2018/2/20 12:36,00:59:22,50.45,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10100,918,983,1500,10,48395,849980,6716322,2098929,4643821,160.1,-109.9,3.94,-0.76,109.8,-110,3.7,-0.34,on,[production run],,0.952,136.9M,95.8M,32.8G,349:45,0.30 ,100.08 ,199.8K,474.5K,0.421
717,,,,,2018/2/20 12:36,2018/2/20 13:36,00:59:50,50.42,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10100,903,983,1500,10,49036,849692,6728903,2102584,4652746,160.1,-110,3.94,-0.76,109.8,-110,3.7,-0.34,on,[production run],,0.953,138.3M,96.8M,32.9G,350:45,0.30 ,100.38 ,200.4K,475.2K,0.422
718,,,,,2018/2/20 13:36,2018/2/20 14:37,00:59:48,50.57,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10100,910,983,1500,10,48868,848867,6751775,2106999,4671351,160.1,-110,3.94,-0.76,109.8,-110,3.7,-0.34,on,[production run],,0.959,139.4M,97.6M,33.0G,351:44,0.30 ,100.67 ,202.1K,475.8K,0.425
719,,,,,2018/2/20 14:37,2018/2/20 15:37,00:59:37,50.55,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10100,913,983,1500,10,48736,850815,6769121,2113363,4682233,160.1,-110,3.94,-0.76,109.8,-110,3.7,-0.34,on,[production run],,0.953,138.5M,97.0M,33.1G,352:44,0.30 ,100.97 ,201.4K,478.2K,0.421
720,,,,,2018/2/20 15:37,2018/2/20 16:00,00:23:21,50.46,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10100,913,983,1500,10,48486,846649,6730770,2100744,4656941,160,-110,3.94,-0.76,109.8,-110,3.7,-0.33,on,[production run] stopped due to spill-length tuning,,0.953,53.9M,37.8M,33.1G,353:07,0.12 ,101.08 ,200.2K,475.6K,0.421
721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,junk,,,,,,,,,,,
722,,,,,2018/2/20 16:17,2018/2/20 16:26,00:09:37,50.46,D2,Au,negative,-369,1,200,348,K,,,,983,1500,,,,,,,160,-110,3.94,-0.76,109.8,-110,3.7,-0.33,,[D5 scan] -1866,,,,,,,,,,,
723,,,,,2018/2/20 16:27,2018/2/20 16:30,00:03:36,50.46,D2,Au,negative,-369,1,200,348,K,,,,983,1500,,,,,,,160,-110,3.94,-0.76,109.8,-110,3.7,-0.33,,[D5 scan] -1366,,,,,,,,,,,
724,,,,,2018/2/20 16:32,2018/2/20 17:33,01:00:48,50.37,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,930,983,1500,10,48657,846221,6767707,2084572,4709963,160.1,-110,3.94,-0.76,109.8,-110,3.7,-0.34,on,[production run],,0.95,138.9M,97.3M,33.2G,354:08,0.30 ,101.38 ,198.0K,481.4K,0.411
725,,,,,2018/2/20 17:34,2018/2/20 18:35,01:01:14,50.51,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,927,983,1500,10,48532,848239,6743844,2081848,4687929,160,-110,3.94,-0.76,109.8,-110,3.7,-0.34,on,[production run],,0.945,139.0M,97.3M,33.3G,355:09,0.31 ,101.69 ,196.7K,480.2K,0.410
726,,,,,2018/2/20 18:35,2018/2/20 19:37,01:02:04,50.44,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,920,983,1500,10,48488,844277,6746333,2078441,4694417,160.1,-110,3.94,-0.76,109.8,-110,3.7,-0.34,on,[production run],,0.946,140.8M,98.6M,33.4G,356:11,0.31 ,102.00 ,196.6K,480.7K,0.409
727,,,,,2018/2/20 19:37,2018/2/20 20:38,01:00:47,50.42,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,920,983,1500,10,48442,843244,6749810,2082752,4693436,160.1,-110,3.94,-0.76,109.8,-110,3.7,-0.34,on,[production run]  BPD bias 74.0->74.1V,,0.949,138.6M,97.0M,33.5G,357:12,0.30 ,102.30 ,197.7K,480.0K,0.412
728,,,,,2018/2/20 20:38,2018/2/20 21:40,01:00:46,50.52,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,927,983,1500,10,48788,847475,6770242,2098712,4706306,160.1,-109.9,3.94,-0.76,109.8,-110,3.7,-0.34,on,[production run],,0.948,139.5M,97.7M,33.6G,358:13,0.30 ,102.60 ,199.0K,481.5K,0.413
729,,,,,2018/2/20 21:40,2018/2/20 22:43,01:00:42,50.35,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,919,983,1500,10,48932,844010,6768447,2093598,4701686,160.1,-109.9,3.94,-0.76,109.8,-110,3.7,-0.33,on,[production run],,0.95,139.3M,97.5M,33.7G,359:14,0.30 ,102.90 ,198.9K,480.6K,0.414
730,,,,,2018/2/20 22:43,2018/2/20 23:45,01:00:43,50.42,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,912,983,1500,10,48259,844413,6760990,2085916,4701461,160.1,-109.9,3.94,-0.76,109.8,-110,3.7,-0.33,on,[production run],,0.948,138.5M,97.0M,33.8G,360:14,0.30 ,103.20 ,197.7K,481.0K,0.411
731,,,,,2018/2/20 23:45,2018/2/21 0:37,00:51:38,50.41,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,926,983,1500,10,48491,846421,6773617,2089536,4710479,160.1,-109.9,3.94,-0.76,109.8,-110,3.7,-0.34,on,[production run] stopped due to MPS,,0.949,118.1M,82.7M,33.9G,361:06,0.26 ,103.45 ,198.3K,481.7K,0.412
732,,,,,2018/2/21 0:43,2018/2/21 1:43,00:58:36,50.47,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10029,921,983,1500,10,48598,845543,6768850,2087784,4707671,160.1,-109.9,3.93,-0.76,109.8,-110,3.7,-0.33,on,[production run],,0.951,134.2M,94.0M,34.0G,362:05,0.29 ,103.74 ,198.5K,481.0K,0.413
733,,,,,2018/2/21 1:43,2018/2/21 1:56,00:12:53,50.44,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10100,920,983,1500,10,48507,845627,6762447,2087837,4701257,160.1,-109.9,3.93,-0.76,109.8,-110,3.7,-0.34,on,[production run] stopped due to MPS,,0.951,29.5M,20.7M,34.0G,362:18,0.06 ,103.80 ,198.6K,480.4K,0.413
734,,,,,2018/2/21 2:47,2018/2/21 3:47,00:59:39,50.42,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,930,983,1500,10,48413,850990,6654886,2092084,4588336,160.1,-109.9,3.93,-0.76,109.8,-110,3.7,-0.34,on,[production run],,0.95,136.8M,95.8M,34.1G,363:17,0.30 ,104.10 ,198.7K,469.3K,0.424
735,,,,,2018/2/21 3:47,2018/2/21 4:48,01:00:34,50.38,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,930,983,1500,10,48547,847363,6705557,2101012,4630208,160.1,-109.9,3.93,-0.75,109.8,-110,3.7,-0.33,on,[production run],,0.957,140.5M,98.4M,34.2G,364:18,0.30 ,104.40 ,201.1K,472.1K,0.426
736,,,,,2018/2/21 4:48,2018/2/21 5:03,00:15:04,50.29,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,921,983,1500,10,48528,846689,6686305,2094420,4617690,160.1,-109.9,3.93,-0.75,109.8,-110,3.7,-0.33,on,[production run] ESS trip -> DCs down -> stopped,Main Log vol.44,0.947,34.5M,24.1M,34.2G,364:33,0.07 ,104.47 ,198.3K,472.9K,0.419
737,,,,,2018/2/21 5:03,2018/2/21 6:04,00:59:32,50.45,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,920,983,1500,10,48757,848518,6687520,2098679,4614563,160.1,-109.9,3.93,-0.75,109.8,-110,3.7,-0.33,on,[production run],,0.947,136.5M,95.6M,34.3G,365:32,0.30 ,104.77 ,198.7K,472.6K,0.421
738,,,,,2018/2/21 6:04,2018/2/21 7:04,01:00:13,50.4,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,940,983,1500,10,48980,850074,6686392,2093967,4618259,160.1,-109.9,3.93,-0.75,109.8,-110,3.7,-0.34,on,[production run],,0.952,138.5M,97.0M,34.4G,366:33,0.30 ,105.07 ,199.3K,471.9K,0.422
739,,,,,2018/2/21 7:04,2018/2/21 7:27,00:22:34,50.34,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10200,929,983,1500,10,48592,847328,6690565,2098473,4617971,160.1,-109.9,3.93,-0.75,109.8,-110,3.7,-0.34,on,[production run] stopped due to MPS,,0.952,52.0M,36.4M,34.4G,366:55,0.11 ,105.18 ,199.8K,471.9K,0.423
740,,,,,2018/2/21 7:59,2018/2/21 9:00,00:55:23,50.51,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10200,950,983,1500,10,48560,845890,6739825,2090511,4675380,160.1,-109.9,3.93,-0.75,109.8,-110,3.7,-0.33,on,[production run],,0.95,126.9M,88.8M,34.5G,367:51,0.28 ,105.45 ,198.6K,478.0K,0.415
741,,,,,2018/2/23 23:35,2018/2/23 23:36,00:01:33,51.1,D2,Au,negative,-369,1,200,348,K,"K, beam/10",,,983,1500,,,,,,,160,-110,3.94,-0.75,109.9,-110.1,3.72,-0.34,,[beam record],,,,,,,,,,,
742,,,,,2018/2/23 23:37,2018/2/23 23:40,00:03:34,51.1,D2,Au,negative,-369,1,200,348,K,beam/10,,,983,1500,,,,,,,160,-110,3.94,-0.75,109.9,-110.1,3.72,-0.34,,[D5 scan] -1866,,,,,,,,,,,
743,,,,,2018/2/23 23:41,2018/2/23 23:44,00:03:30,51.1,D2,Au,negative,-369,1,200,348,K,beam/10,,,983,1500,,,,,,,160,-110,3.94,-0.75,109.9,-110.1,3.72,-0.34,,[D5 scan] -1366,,,,,,,,,,,
744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,junk,,,,,,,,,,,
745,,,,,2018/2/23 23:47,2018/2/23 23:49,00:02:15,51.1,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,-1900,,,,,,,160,-110,3.94,-0.75,109.9,-110.1,3.72,-0.34,,[USWK scan w/ pbar] -1900,,,,,,,,,,,
746,,,,,2018/2/23 23:50,2018/2/23 23:52,00:02:15,51.1,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,-1550,,,,,,,160,-110,3.94,-0.75,109.9,-110.1,3.72,-0.34,,[USWK scan w/ pbar] -1550,,,,,,,,,,,
747,,,,,2018/2/23 23:52,2018/2/23 23:54,00:02:13,51.1,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,-1200,,,,,,,160,-110,3.94,-0.75,109.9,-110.1,3.72,-0.34,,[USWK scan w/ pbar] -1200,,,,,,,,,,,
748,,,,,2018/2/23 23:55,2018/2/23 23:57,00:02:21,51.1,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,-900,,,,,,,160,-110,3.94,-0.75,109.9,-110.1,3.72,-0.34,,[USWK scan w/ pbar] -900,,,,,,,,,,,
749,,,,,2018/2/23 23:57,2018/2/23 23:59,00:02:13,51.1,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,-600,,,,,,,160,-110,3.94,-0.75,109.9,-110.1,3.72,-0.34,,[USWK scan w/ pbar] -600,,,,,,,,,,,
750,,,,,2018/2/23 23:59,2018/2/24 0:02,00:02:15,51.1,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,-300,,,,,,,160,-110,3.94,-0.75,109.9,-110.1,3.72,-0.34,,[USWK scan w/ pbar] -300,,,,,,,,,,,
751,,,,,2018/2/24 0:02,2018/2/24 0:04,00:02:18,51.1,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,0,,,,,,,160,-110,3.94,-0.75,109.9,-110.1,3.72,-0.34,,[USWK scan w/ pbar] 0,,,,,,,,,,,
752,,,,,2018/2/24 0:05,2018/2/24 0:07,00:02:16,51.1,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,350,,,,,,,160,-110,3.94,-0.75,109.9,-110.1,3.72,-0.34,,[USWK scan w/ pbar] 350,,,,,,,,,,,
753,,,,,2018/2/24 0:07,2018/2/24 0:10,00:02:12,51.1,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,700,,,,,,,160,-110,3.94,-0.75,109.9,-110.1,3.72,-0.34,,[USWK scan w/ pbar] 700,,,,,,,,,,,
754,,,,,2018/2/24 0:10,2018/2/24 0:12,00:02:14,51.1,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,1800,,,,,,,160,-110,3.94,-0.75,109.9,-110.1,3.72,-0.34,,[USWK scan w/ pbar] 1800,,,,,,,,,,,
755,,,,,2018/2/24 0:12,2018/2/24 0:14,00:01:09,51.1,D2,Au,negative,-369,1,200,420,p,"K, beam/10",,,983,2150,,,,,,,160,-110,3.94,-0.75,109.9,-110.1,3.72,-0.34,,"[USWK scan w/ pbar] 2150, no beam -> junk",,,,,,,,,,,
756,,,,,2018/2/23 0:19,2018/2/23 1:19,00:58:50,51.2,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,980,983,1500,10,49158,862173,6602752,2036390,4596611,160,-110,3.94,-0.76,109.9,-110.1,3.71,-0.33,on,[production run],,0.944,130.5M,91.3M,34.6G,368:49,0.29 ,105.75 ,192.2K,471.1K,0.408
757,,,,,2018/2/23 1:19,2018/2/23 2:19,00:59:58,51.12,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,900,983,1500,10,49520,863992,6584042,2030783,4581482,160,-110,3.94,-0.76,109.9,-110.1,3.71,-0.33,on,[production run],,0.947,133.1M,93.1M,34.7G,369:49,0.30 ,106.05 ,192.3K,468.9K,0.410
758,,,,,2018/2/23 2:19,2018/2/23 3:20,00:59:48,51.27,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",9900,930,983,1500,10,49672,862750,6602730,2036677,4593954,160,-110,3.94,-0.76,109.9,-110.1,3.71,-0.33,on,[production run],,0.943,132.5M,92.8M,34.8G,370:49,0.30 ,106.35 ,192.1K,471.0K,0.408
759,,,,,2018/2/23 3:21,2018/2/23 3:30,00:08:18,51.27,D2,Au,negative,-369,1,200,348,K,"K/15, beam/10",,,983,1500,,,,,,,160,-110,3.94,-0.76,109.9,-110.1,3.71,-0.33,on,[D4 study] -1933(default) -> -1928 -> -1938 -> -1943(new-default),,,,,,,,,,,
760,,,,,2018/2/23 3:36,2018/2/23 3:41,00:04:25,51.27,D2,Au,negative,-369,1,200,348,K,"K/15, beam/10",,,983,1500,,,,,,,160,-110,3.94,-0.76,109.9,-110.1,3.71,-0.33,off,[beam record],,,,,,,,,,,
761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,junk,,,,,,,,,,,
762,,,,,2018/2/23 3:44,2018/2/23 4:39,00:54:01,51.15,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",9900,920,983,1500,10,49261,862772,6483414,2045895,4478768,160,-110,3.94,-0.76,109.9,-110.1,3.72,-0.33,on,[production run] stopped due to MPS,,0.948,120.9M,84.6M,34.9G,371:43,0.27 ,106.62 ,194.0K,458.5K,0.423
763,,,,,2018/2/23 4:42,2018/2/23 5:43,01:00:48,51.19,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",9500,850,983,1500,10,49449,865489,6509093,2047389,4492659,160,-110,3.94,-0.76,109.9,-110.1,3.71,-0.34,on,[production run],,0.949,136.3M,95.4M,35.0G,372:44,0.30 ,106.93 ,194.3K,459.7K,0.423
764,,,,,2018/2/23 5:43,2018/2/23 6:43,00:58:19,51.27,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",9900,920,983,1500,10,49432,864763,6519709,2050093,4500963,160,-110,3.94,-0.76,109.9,-110.1,3.71,-0.34,on,[production run],,0.949,130.9M,91.6M,35.1G,373:42,0.30 ,107.22 ,194.6K,460.6K,0.422
765,,,,,2018/2/23 6:43,2018/2/23 7:44,00:57:17,51.03,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",9900,918,983,1500,10,49393,862240,6467511,2042170,4455989,160,-110,3.94,-0.76,109.9,-110.1,3.71,-0.33,on,[production run],,0.949,128.1M,89.7M,35.1G,374:40,0.29 ,107.51 ,193.8K,456.0K,0.425
766,,,,,2018/2/23 7:44,2018/2/23 8:44,00:59:10,51.35,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,960,983,1500,10,49420,863660,6469788,2045318,4454726,160,-110,3.94,-0.76,109.9,-110.1,3.71,-0.33,on,[production run],,0.952,132.9M,93.1M,35.2G,375:39,0.30 ,107.81 ,194.7K,455.3K,0.428
767,,,,,2018/2/23 8:44,2018/2/23 9:46,00:58:11,51.17,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,916,983,1500,10,49003,863357,6481167,2048086,4463044,160,-110,3.94,-0.76,109.9,-110.1,3.71,-0.33,on,[production run],,0.95,130.6M,91.4M,35.3G,376:37,0.29 ,108.11 ,194.6K,456.5K,0.426
768,,,,,2018/2/23 9:46,2018/2/23 10:47,00:57:13,51.16,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",9900,921,983,1500,10,48910,864626,6475345,2047193,4457912,160,-110,3.94,-0.76,109.9,-110.1,3.71,-0.33,on,[production run],,0.954,128.9M,90.3M,35.4G,377:34,0.29 ,108.40 ,195.3K,455.2K,0.429
769,,,,,2018/2/23 10:47,2018/2/23 11:50,00:28:46,51.13,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,914,983,1500,10,49729,865046,6467154,2035721,4461060,160,-110,3.94,-0.77,109.9,-110.1,3.71,-0.33,on,[production run]  BPD bias 74.1->74.0V,,0.944,63.8M,44.7M,35.5G,378:03,0.14 ,108.54 ,192.2K,457.5K,0.420
770,,,,,2018/2/23 11:51,2018/2/23 12:53,01:01:02,51.19,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,919,983,1500,10,49379,864656,6386844,2008704,4408136,160,-110,3.94,-0.77,109.9,-110.1,3.71,-0.33,on,[production run],,0.937,132.5M,92.8M,35.6G,379:04,0.31 ,108.85 ,188.2K,453.5K,0.415
771,,,,,2018/2/23 12:54,2018/2/23 13:53,00:58:07,51.04,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10300,916,983,1500,10,49292,861529,6952713,2096033,4891787,160,-110,3.94,-0.77,109.9,-110.1,3.69,-0.3,on,[production run] Q5/Q6 OFF->ON,,0.945,132.8M,93.0M,35.7G,380:02,0.29 ,109.14 ,198.1K,500.7K,0.396
772,,,,,2018/2/23 13:53,2018/2/23 14:57,00:57:53,51.1,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10200,937,983,1500,10,49359,862249,6977423,2104722,4907308,160,-109.9,3.94,-0.77,109.9,-110.1,3.69,-0.31,on,[production run],,0.94,132.1M,92.5M,35.7G,381:00,0.29 ,109.43 ,197.8K,503.4K,0.393
773,,,,,2018/2/23 14:58,2018/2/23 15:58,01:00:21,51.13,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10400,950,983,1500,10,49473,863141,6950287,2097768,4887537,160,-109.9,3.94,-0.77,109.9,-110.1,3.69,-0.31,on,[production run],,0.939,137.2M,96.0M,35.8G,382:00,0.30 ,109.73 ,197.0K,501.6K,0.393
774,,,,,2018/2/23 15:58,2018/2/23 16:59,00:56:26,51.14,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10200,913,983,1500,10,49456,862103,6929560,2100479,4863979,160,-109.9,3.94,-0.77,109.9,-110.1,3.69,-0.3,on,[production run],,0.941,128.7M,90.1M,35.9G,382:57,0.28 ,110.02 ,197.7K,498.8K,0.396
775,,,,,2018/2/23 16:59,2018/2/23 18:01,01:00:36,51.1,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,948,983,1500,10,49031,859841,6950026,2088880,4896894,160,-110,3.94,-0.77,109.9,-110.1,3.69,-0.31,on,[production run],,0.939,137.2M,96.0M,36.0G,383:57,0.30 ,110.32 ,196.1K,502.4K,0.390
776,,,,,2018/2/23 18:01,2018/2/23 19:03,01:00:35,51.02,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,911,983,1500,10,49323,858114,6909067,2089756,4854834,160,-110,3.94,-0.77,109.9,-110.1,3.69,-0.31,on,[production run],,0.939,137.2M,96.0M,36.1G,384:58,0.30 ,110.63 ,196.2K,498.2K,0.394
777,,,,,2018/2/23 19:03,2018/2/23 20:06,01:01:12,51.15,D2,Au,negative,-369,1,200,348,K,"(CDH1*K, K/15k, beam/70k) x (NC*vCVC*vBVC, charge, CDH1*K/200, CDH2*K/50, CDH3*K/2, beam/70k, K/15k, SKS*CDH1*K)",10000,955,983,1500,10,49600,864951,6954884,2099822,4890580,160,-109.9,3.94,-0.77,109.9,-110.1,3.69,-0.31,on,[production run],,0.943,139.8M,97.9M,36.2G,385:59,0.31 ,110.94 ,198.0K,501.0K,0.395
